po_number,supplier_id,supplier_name,part_number,expected_date,received_date,qty_ordered,qty_received,inbound_lead_time_days,discrepancy_qty,warehouse_id
PO12488,SUP-003,Supplier C,AX-4312,18-07-2025,23-07-2025,115,98,5,17,WH-01
PO12489,SUP-001,Supplier A,AX-4312,20-10-2024,27-10-2024,51,40,7,11,WH-01
PO12490,SUP-001,Supplier A,CL-7781,17-05-2024,23-05-2024,342,323,6,19,WH-01
PO12491,SUP-002,Supplier B,AX-4312,11-09-2024,18-09-2024,73,54,7,19,WH-01
PO12492,SUP-003,Supplier C,AX-4312,12-08-2025,13-08-2025,258,258,1,0,WH-01
PO12493,SUP-002,Supplier B,CL-7781,02-11-2024,07-11-2024,165,136,5,29,WH-01
PO12494,SUP-002,Supplier B,CL-7781,06-06-2025,15-06-2025,308,298,9,10,WH-01
PO12495,SUP-002,Supplier B,AX-4312,24-01-2026,01-02-2026,350,325,8,25,WH-01
PO12496,SUP-003,Supplier C,CL-7781,10-03-2025,11-03-2025,73,64,1,9,WH-01
PO12497,SUP-001,Supplier A,BR-2208,07-02-2026,10-02-2026,73,46,3,27,WH-03
PO12498,SUP-001,Supplier A,MN-5544,19-08-2024,23-08-2024,65,49,4,16,WH-01
PO12499,SUP-001,Supplier A,MN-5544,30-07-2024,02-08-2024,256,241,3,15,WH-01
PO12500,SUP-002,Supplier B,BR-2208,10-09-2025,19-09-2025,316,316,9,0,WH-03
PO12501,SUP-001,Supplier A,AX-4312,03-10-2025,13-10-2025,164,161,10,3,WH-01
PO12502,SUP-003,Supplier C,BR-2208,02-07-2025,13-07-2025,374,340,11,34,WH-03
PO12503,SUP-003,Supplier C,CL-7781,17-08-2024,27-08-2024,124,107,10,17,WH-01
PO12504,SUP-002,Supplier B,ZX-9910,17-04-2025,19-04-2025,152,130,2,22,WH-01
PO12505,SUP-001,Supplier A,MN-5544,20-12-2024,27-12-2024,364,326,7,38,WH-01
PO12506,SUP-003,Supplier C,BR-2208,14-08-2024,17-08-2024,253,247,3,6,WH-03
PO12507,SUP-002,Supplier B,MN-5544,19-06-2025,20-06-2025,75,43,1,32,WH-01
PO12508,SUP-003,Supplier C,MN-5544,28-12-2025,02-01-2026,225,211,5,14,WH-01
PO12509,SUP-002,Supplier B,MN-5544,09-01-2026,11-01-2026,181,162,2,19,WH-01
PO12510,SUP-001,Supplier A,AX-4312,09-07-2025,11-07-2025,166,131,2,35,WH-01
PO12511,SUP-003,Supplier C,MN-5544,20-08-2024,21-08-2024,237,203,1,34,WH-01
PO12512,SUP-001,Supplier A,BR-2208,14-05-2025,20-05-2025,85,61,6,24,WH-03
PO12513,SUP-001,Supplier A,MN-5544,02-03-2025,12-03-2025,132,132,10,0,WH-01
PO12514,SUP-002,Supplier B,MN-5544,15-04-2025,20-04-2025,177,156,5,21,WH-01
PO12515,SUP-001,Supplier A,AX-4312,26-02-2025,06-03-2025,156,120,8,36,WH-01
PO12516,SUP-003,Supplier C,AX-4312,04-07-2024,09-07-2024,213,210,5,3,WH-01
PO12517,SUP-001,Supplier A,BR-2208,26-05-2024,30-05-2024,229,212,4,17,WH-03
PO12518,SUP-001,Supplier A,CL-7781,16-05-2025,18-05-2025,218,201,2,17,WH-01
PO12519,SUP-001,Supplier A,ZX-9910,26-07-2024,01-08-2024,115,95,6,20,WH-01
PO12520,SUP-001,Supplier A,MN-5544,30-05-2025,03-06-2025,349,311,4,38,WH-01
PO12521,SUP-002,Supplier B,CL-7781,17-06-2024,24-06-2024,334,309,7,25,WH-01
PO12522,SUP-003,Supplier C,MN-5544,13-11-2025,18-11-2025,322,307,5,15,WH-01
PO12523,SUP-002,Supplier B,CL-7781,26-06-2024,29-06-2024,122,92,3,30,WH-01
PO12524,SUP-002,Supplier B,AX-4312,05-10-2024,06-10-2024,150,149,1,1,WH-01
PO12525,SUP-003,Supplier C,MN-5544,11-03-2024,15-03-2024,225,212,4,13,WH-01
PO12526,SUP-001,Supplier A,AX-4312,14-01-2025,25-01-2025,148,110,11,38,WH-01
PO12527,SUP-001,Supplier A,BR-2208,15-05-2025,25-05-2025,51,33,10,18,WH-03
PO12528,SUP-003,Supplier C,ZX-9910,13-05-2024,24-05-2024,278,261,11,17,WH-01
PO12529,SUP-003,Supplier C,ZX-9910,05-02-2025,09-02-2025,189,161,4,28,WH-01
PO12530,SUP-002,Supplier B,MN-5544,13-03-2024,20-03-2024,319,308,7,11,WH-01
PO12531,SUP-001,Supplier A,BR-2208,08-01-2025,11-01-2025,386,355,3,31,WH-03
PO12532,SUP-002,Supplier B,ZX-9910,18-02-2025,28-02-2025,220,204,10,16,WH-01
PO12533,SUP-002,Supplier B,BR-2208,14-06-2025,19-06-2025,350,342,5,8,WH-03
PO12534,SUP-002,Supplier B,ZX-9910,28-05-2025,29-05-2025,149,132,1,17,WH-01
PO12535,SUP-003,Supplier C,CL-7781,08-09-2024,17-09-2024,111,83,9,28,WH-01
PO12536,SUP-003,Supplier C,MN-5544,02-08-2025,04-08-2025,192,187,2,5,WH-01
PO12537,SUP-001,Supplier A,ZX-9910,05-12-2024,13-12-2024,219,191,8,28,WH-01
PO12538,SUP-002,Supplier B,CL-7781,04-02-2026,08-02-2026,131,93,4,38,WH-01
PO12539,SUP-002,Supplier B,CL-7781,02-10-2025,13-10-2025,319,317,11,2,WH-01
PO12540,SUP-001,Supplier A,ZX-9910,06-03-2025,09-03-2025,163,126,3,37,WH-01
PO12541,SUP-003,Supplier C,AX-4312,25-09-2024,05-10-2024,259,240,10,19,WH-01
PO12542,SUP-002,Supplier B,CL-7781,15-07-2024,25-07-2024,161,137,10,24,WH-01
PO12543,SUP-002,Supplier B,CL-7781,24-10-2025,02-11-2025,245,232,9,13,WH-01
PO12544,SUP-003,Supplier C,AX-4312,30-01-2025,31-01-2025,141,105,1,36,WH-01
PO12545,SUP-001,Supplier A,CL-7781,11-07-2024,19-07-2024,349,316,8,33,WH-01
PO12546,SUP-003,Supplier C,CL-7781,07-06-2024,12-06-2024,118,88,5,30,WH-01
PO12547,SUP-003,Supplier C,MN-5544,28-03-2025,06-04-2025,283,252,9,31,WH-01
PO12548,SUP-002,Supplier B,ZX-9910,24-12-2025,25-12-2025,175,173,1,2,WH-01
PO12549,SUP-001,Supplier A,AX-4312,26-10-2024,28-10-2024,253,225,2,28,WH-01
PO12550,SUP-001,Supplier A,AX-4312,21-10-2024,24-10-2024,234,205,3,29,WH-01
PO12551,SUP-002,Supplier B,ZX-9910,10-12-2024,19-12-2024,111,109,9,2,WH-01
PO12552,SUP-003,Supplier C,AX-4312,19-10-2024,23-10-2024,74,62,4,12,WH-01
PO12553,SUP-001,Supplier A,AX-4312,12-10-2024,19-10-2024,349,315,7,34,WH-01
PO12554,SUP-003,Supplier C,ZX-9910,23-03-2025,30-03-2025,179,149,7,30,WH-01
PO12555,SUP-003,Supplier C,BR-2208,14-11-2025,16-11-2025,382,378,2,4,WH-03
PO12556,SUP-001,Supplier A,CL-7781,25-05-2025,04-06-2025,155,146,10,9,WH-01
PO12557,SUP-001,Supplier A,BR-2208,17-11-2024,25-11-2024,220,196,8,24,WH-03
PO12558,SUP-001,Supplier A,AX-4312,14-03-2025,16-03-2025,335,329,2,6,WH-01
PO12559,SUP-002,Supplier B,CL-7781,20-09-2024,26-09-2024,104,102,6,2,WH-01
PO12560,SUP-003,Supplier C,MN-5544,23-10-2024,26-10-2024,75,52,3,23,WH-01
PO12561,SUP-002,Supplier B,ZX-9910,04-01-2026,09-01-2026,247,236,5,11,WH-01
PO12562,SUP-003,Supplier C,AX-4312,24-03-2025,25-03-2025,60,22,1,38,WH-01
PO12563,SUP-002,Supplier B,MN-5544,21-01-2026,23-01-2026,195,175,2,20,WH-01
PO12564,SUP-002,Supplier B,MN-5544,14-01-2026,18-01-2026,153,132,4,21,WH-01
PO12565,SUP-003,Supplier C,CL-7781,21-06-2024,26-06-2024,236,207,5,29,WH-01
PO12566,SUP-001,Supplier A,ZX-9910,19-07-2024,21-07-2024,304,275,2,29,WH-01
PO12567,SUP-001,Supplier A,ZX-9910,21-10-2025,29-10-2025,147,139,8,8,WH-01
PO12568,SUP-001,Supplier A,BR-2208,25-03-2025,28-03-2025,325,286,3,39,WH-03
PO12569,SUP-001,Supplier A,AX-4312,18-03-2024,27-03-2024,324,320,9,4,WH-01
PO12570,SUP-002,Supplier B,BR-2208,23-02-2026,06-03-2026,256,249,11,7,WH-03
PO12571,SUP-001,Supplier A,ZX-9910,28-01-2026,31-01-2026,264,238,3,26,WH-01
PO12572,SUP-003,Supplier C,ZX-9910,23-09-2024,01-10-2024,75,49,8,26,WH-01
PO12573,SUP-003,Supplier C,CL-7781,21-11-2025,24-11-2025,219,191,3,28,WH-01
PO12574,SUP-003,Supplier C,ZX-9910,28-09-2024,05-10-2024,237,205,7,32,WH-01
PO12575,SUP-002,Supplier B,AX-4312,29-05-2024,01-06-2024,278,260,3,18,WH-01
PO12576,SUP-002,Supplier B,MN-5544,15-02-2025,16-02-2025,65,43,1,22,WH-01
PO12577,SUP-001,Supplier A,ZX-9910,05-11-2025,12-11-2025,75,44,7,31,WH-02
PO12578,SUP-002,Supplier B,MN-5544,07-06-2025,15-06-2025,182,155,8,27,WH-01
PO12579,SUP-001,Supplier A,BR-2208,13-08-2024,18-08-2024,226,201,5,25,WH-03
PO12580,SUP-003,Supplier C,CL-7781,25-11-2025,30-11-2025,71,57,5,14,WH-01
PO12581,SUP-003,Supplier C,BR-2208,19-10-2024,20-10-2024,156,134,1,22,WH-03
PO12582,SUP-003,Supplier C,MN-5544,18-10-2025,19-10-2025,284,267,1,17,WH-01
PO12583,SUP-001,Supplier A,BR-2208,25-05-2024,27-05-2024,166,137,2,29,WH-03
PO12584,SUP-003,Supplier C,BR-2208,24-04-2024,04-05-2024,193,181,10,12,WH-03
PO12585,SUP-003,Supplier C,CL-7781,08-04-2024,15-04-2024,203,203,7,0,WH-01
PO12586,SUP-001,Supplier A,CL-7781,14-07-2024,15-07-2024,183,146,1,37,WH-01
PO12587,SUP-003,Supplier C,BR-2208,02-02-2026,12-02-2026,265,248,10,17,WH-03
PO12588,SUP-002,Supplier B,MN-5544,08-05-2024,19-05-2024,121,94,11,27,WH-01
PO12589,SUP-003,Supplier C,ZX-9910,03-04-2024,13-04-2024,322,294,10,28,WH-01
PO12590,SUP-002,Supplier B,AX-4312,29-05-2025,08-06-2025,119,106,10,13,WH-01
PO12591,SUP-001,Supplier A,CL-7781,05-08-2024,11-08-2024,295,290,6,5,WH-01
PO12592,SUP-002,Supplier B,AX-4312,05-01-2025,15-01-2025,189,155,10,34,WH-01
PO12593,SUP-001,Supplier A,AX-4312,16-05-2024,22-05-2024,100,78,6,22,WH-01
PO12594,SUP-001,Supplier A,BR-2208,02-09-2025,09-09-2025,153,129,7,24,WH-03
PO12595,SUP-001,Supplier A,BR-2208,08-10-2024,13-10-2024,282,273,5,9,WH-03
PO12596,SUP-003,Supplier C,MN-5544,25-07-2025,30-07-2025,232,224,5,8,WH-01
PO12597,SUP-003,Supplier C,AX-4312,13-10-2025,17-10-2025,318,285,4,33,WH-01
PO12598,SUP-001,Supplier A,CL-7781,04-10-2025,07-10-2025,235,202,3,33,WH-01
PO12599,SUP-001,Supplier A,MN-5544,11-05-2025,14-05-2025,279,277,3,2,WH-01
PO12600,SUP-002,Supplier B,ZX-9910,20-07-2025,30-07-2025,169,164,10,5,WH-01
PO12601,SUP-001,Supplier A,AX-4312,26-09-2025,03-10-2025,241,223,7,18,WH-01
PO12602,SUP-003,Supplier C,ZX-9910,27-02-2025,02-03-2025,259,221,3,38,WH-01
PO12603,SUP-001,Supplier A,ZX-9910,08-02-2025,17-02-2025,182,180,9,2,WH-01
PO12604,SUP-002,Supplier B,MN-5544,29-04-2025,10-05-2025,170,141,11,29,WH-01
PO12605,SUP-001,Supplier A,CL-7781,16-06-2025,20-06-2025,178,152,4,26,WH-01
PO12606,SUP-001,Supplier A,MN-5544,13-03-2024,15-03-2024,61,49,2,12,WH-01
PO12607,SUP-001,Supplier A,AX-4312,20-01-2026,29-01-2026,179,143,9,36,WH-01
PO12608,SUP-001,Supplier A,AX-4312,15-05-2025,23-05-2025,148,127,8,21,WH-01
PO12609,SUP-003,Supplier C,CL-7781,28-02-2026,04-03-2026,188,160,4,28,WH-01
PO12610,SUP-002,Supplier B,AX-4312,19-03-2025,22-03-2025,192,162,3,30,WH-01
PO12611,SUP-002,Supplier B,BR-2208,24-01-2025,03-02-2025,348,333,10,15,WH-03
PO12612,SUP-003,Supplier C,AX-4312,30-06-2025,10-07-2025,241,210,10,31,WH-01
PO12613,SUP-001,Supplier A,MN-5544,31-08-2025,03-09-2025,307,284,3,23,WH-01
PO12614,SUP-002,Supplier B,CL-7781,27-03-2024,03-04-2024,371,334,7,37,WH-02
PO12615,SUP-001,Supplier A,AX-4312,22-01-2025,25-01-2025,281,256,3,25,WH-01
PO12616,SUP-002,Supplier B,MN-5544,19-12-2025,22-12-2025,383,359,3,24,WH-01
PO12617,SUP-003,Supplier C,BR-2208,18-08-2025,19-08-2025,372,347,1,25,WH-03
PO12618,SUP-002,Supplier B,ZX-9910,09-01-2025,11-01-2025,343,321,2,22,WH-01
PO12619,SUP-003,Supplier C,CL-7781,20-08-2024,25-08-2024,298,298,5,0,WH-01
PO12620,SUP-002,Supplier B,AX-4312,07-10-2024,12-10-2024,332,327,5,5,WH-01
PO12621,SUP-001,Supplier A,AX-4312,03-04-2024,10-04-2024,93,58,7,35,WH-01
PO12622,SUP-001,Supplier A,ZX-9910,13-07-2024,14-07-2024,176,137,1,39,WH-01
PO12623,SUP-001,Supplier A,CL-7781,10-08-2024,20-08-2024,293,291,10,2,WH-01
PO12624,SUP-002,Supplier B,ZX-9910,29-05-2025,05-06-2025,253,252,7,1,WH-01
PO12625,SUP-001,Supplier A,ZX-9910,04-08-2024,12-08-2024,351,330,8,21,WH-01
PO12626,SUP-001,Supplier A,ZX-9910,15-05-2024,22-05-2024,207,203,7,4,WH-01
PO12627,SUP-003,Supplier C,AX-4312,02-11-2025,11-11-2025,134,124,9,10,WH-01
PO12628,SUP-001,Supplier A,BR-2208,05-02-2026,10-02-2026,148,122,5,26,WH-03
PO12629,SUP-002,Supplier B,BR-2208,23-10-2024,24-10-2024,265,235,1,30,WH-03
PO12630,SUP-002,Supplier B,CL-7781,20-04-2025,21-04-2025,143,107,1,36,WH-01
PO12631,SUP-002,Supplier B,ZX-9910,23-08-2025,26-08-2025,269,239,3,30,WH-01
PO12632,SUP-003,Supplier C,AX-4312,05-01-2026,16-01-2026,392,391,11,1,WH-01
PO12633,SUP-003,Supplier C,CL-7781,14-10-2024,22-10-2024,154,128,8,26,WH-01
PO12634,SUP-001,Supplier A,CL-7781,24-02-2026,27-02-2026,51,13,3,38,WH-01
PO12635,SUP-002,Supplier B,AX-4312,04-08-2025,09-08-2025,70,66,5,4,WH-01
PO12636,SUP-002,Supplier B,AX-4312,03-08-2025,07-08-2025,390,362,4,28,WH-01
PO12637,SUP-002,Supplier B,AX-4312,16-04-2024,20-04-2024,304,267,4,37,WH-01
PO12638,SUP-003,Supplier C,MN-5544,29-11-2024,03-12-2024,74,73,4,1,WH-01
PO12639,SUP-002,Supplier B,AX-4312,22-10-2025,31-10-2025,75,70,9,5,WH-01
PO12640,SUP-003,Supplier C,BR-2208,05-07-2024,14-07-2024,372,340,9,32,WH-03
PO12641,SUP-001,Supplier A,MN-5544,06-06-2025,07-06-2025,356,352,1,4,WH-01
PO12642,SUP-001,Supplier A,ZX-9910,10-06-2024,13-06-2024,97,73,3,24,WH-01
PO12643,SUP-003,Supplier C,AX-4312,27-04-2024,06-05-2024,340,329,9,11,WH-01
PO12644,SUP-002,Supplier B,MN-5544,14-10-2024,19-10-2024,327,289,5,38,WH-01
PO12645,SUP-002,Supplier B,BR-2208,07-01-2026,16-01-2026,224,222,9,2,WH-03
PO12646,SUP-003,Supplier C,MN-5544,20-12-2024,25-12-2024,118,95,5,23,WH-01
PO12647,SUP-002,Supplier B,ZX-9910,01-04-2025,09-04-2025,295,263,8,32,WH-01
PO12648,SUP-001,Supplier A,ZX-9910,05-10-2025,13-10-2025,265,246,8,19,WH-01
PO12649,SUP-002,Supplier B,CL-7781,29-05-2024,31-05-2024,381,369,2,12,WH-01
PO12650,SUP-001,Supplier A,AX-4312,24-10-2024,03-11-2024,88,64,10,24,WH-01
PO12651,SUP-003,Supplier C,CL-7781,20-11-2024,28-11-2024,352,344,8,8,WH-01
PO12652,SUP-001,Supplier A,CL-7781,11-04-2024,19-04-2024,227,215,8,12,WH-01
PO12653,SUP-001,Supplier A,CL-7781,02-06-2025,13-06-2025,64,29,11,35,WH-01
PO12654,SUP-001,Supplier A,AX-4312,01-03-2024,02-03-2024,368,364,1,4,WH-01
PO12655,SUP-002,Supplier B,ZX-9910,25-06-2025,01-07-2025,257,248,6,9,WH-01
PO12656,SUP-002,Supplier B,MN-5544,03-09-2025,11-09-2025,354,337,8,17,WH-01
PO12657,SUP-003,Supplier C,AX-4312,20-09-2024,27-09-2024,53,28,7,25,WH-01
PO12658,SUP-001,Supplier A,ZX-9910,02-03-2025,07-03-2025,109,94,5,15,WH-01
PO12659,SUP-001,Supplier A,BR-2208,27-03-2024,30-03-2024,78,56,3,22,WH-03
PO12660,SUP-001,Supplier A,CL-7781,22-08-2025,27-08-2025,319,305,5,14,WH-01
PO12661,SUP-002,Supplier B,ZX-9910,20-09-2025,21-09-2025,338,314,1,24,WH-01
PO12662,SUP-001,Supplier A,MN-5544,06-05-2024,11-05-2024,328,312,5,16,WH-01
PO12663,SUP-001,Supplier A,MN-5544,22-06-2024,02-07-2024,142,123,10,19,WH-01
PO12664,SUP-003,Supplier C,BR-2208,26-06-2024,29-06-2024,230,192,3,38,WH-03
PO12665,SUP-003,Supplier C,AX-4312,05-09-2025,13-09-2025,126,109,8,17,WH-01
PO12666,SUP-003,Supplier C,AX-4312,14-09-2025,21-09-2025,287,255,7,32,WH-01
PO12667,SUP-003,Supplier C,AX-4312,25-06-2024,02-07-2024,67,59,7,8,WH-01
PO12668,SUP-002,Supplier B,CL-7781,16-05-2025,17-05-2025,238,222,1,16,WH-01
PO12669,SUP-001,Supplier A,MN-5544,12-02-2025,15-02-2025,268,263,3,5,WH-01
PO12670,SUP-003,Supplier C,AX-4312,08-11-2024,11-11-2024,169,133,3,36,WH-01
PO12671,SUP-001,Supplier A,BR-2208,26-04-2025,28-04-2025,133,109,2,24,WH-03
PO12672,SUP-003,Supplier C,CL-7781,05-04-2024,09-04-2024,379,370,4,9,WH-01
PO12673,SUP-002,Supplier B,ZX-9910,22-03-2025,30-03-2025,390,380,8,10,WH-01
PO12674,SUP-001,Supplier A,ZX-9910,15-08-2024,26-08-2024,267,238,11,29,WH-01
PO12675,SUP-001,Supplier A,AX-4312,07-12-2025,08-12-2025,129,123,1,6,WH-01
PO12676,SUP-001,Supplier A,CL-7781,05-02-2026,08-02-2026,65,26,3,39,WH-01
PO12677,SUP-001,Supplier A,CL-7781,15-09-2025,18-09-2025,290,270,3,20,WH-01
PO12678,SUP-002,Supplier B,MN-5544,30-12-2025,01-01-2026,277,261,2,16,WH-01
PO12679,SUP-003,Supplier C,CL-7781,27-10-2024,05-11-2024,183,160,9,23,WH-01
PO12680,SUP-003,Supplier C,ZX-9910,10-07-2025,21-07-2025,202,201,11,1,WH-01
PO12681,SUP-003,Supplier C,BR-2208,03-04-2024,12-04-2024,141,104,9,37,WH-03
PO12682,SUP-003,Supplier C,CL-7781,14-07-2025,17-07-2025,152,120,3,32,WH-01
PO12683,SUP-003,Supplier C,AX-4312,09-03-2025,16-03-2025,306,270,7,36,WH-01
PO12684,SUP-003,Supplier C,AX-4312,08-11-2024,14-11-2024,350,317,6,33,WH-01
PO12685,SUP-003,Supplier C,AX-4312,02-08-2024,12-08-2024,170,157,10,13,WH-01
PO12686,SUP-003,Supplier C,AX-4312,08-01-2025,18-01-2025,231,225,10,6,WH-01
PO12687,SUP-003,Supplier C,ZX-9910,16-04-2025,26-04-2025,80,57,10,23,WH-01
PO12688,SUP-001,Supplier A,BR-2208,21-08-2025,01-09-2025,334,303,11,31,WH-03
PO12689,SUP-003,Supplier C,AX-4312,02-06-2025,03-06-2025,281,246,1,35,WH-01
PO12690,SUP-002,Supplier B,AX-4312,09-11-2024,19-11-2024,73,47,10,26,WH-01
PO12691,SUP-003,Supplier C,CL-7781,25-12-2024,03-01-2025,236,205,9,31,WH-01
PO12692,SUP-003,Supplier C,CL-7781,15-02-2026,19-02-2026,387,370,4,17,WH-01
PO12693,SUP-002,Supplier B,CL-7781,26-08-2025,31-08-2025,331,323,5,8,WH-01
PO12694,SUP-002,Supplier B,ZX-9910,16-03-2025,19-03-2025,369,362,3,7,WH-01
PO12695,SUP-003,Supplier C,AX-4312,13-08-2025,17-08-2025,231,210,4,21,WH-01
PO12696,SUP-002,Supplier B,MN-5544,28-10-2024,31-10-2024,102,75,3,27,WH-01
PO12697,SUP-003,Supplier C,BR-2208,11-12-2025,14-12-2025,284,274,3,10,WH-03
PO12698,SUP-003,Supplier C,MN-5544,21-04-2024,22-04-2024,149,120,1,29,WH-01
PO12699,SUP-003,Supplier C,CL-7781,22-09-2024,29-09-2024,64,34,7,30,WH-01
PO12700,SUP-002,Supplier B,AX-4312,06-01-2026,17-01-2026,150,114,11,36,WH-01
PO12701,SUP-002,Supplier B,MN-5544,23-10-2024,25-10-2024,156,131,2,25,WH-01
PO12702,SUP-001,Supplier A,CL-7781,13-06-2024,15-06-2024,133,119,2,14,WH-01
PO12703,SUP-003,Supplier C,AX-4312,04-02-2025,08-02-2025,263,226,4,37,WH-01
PO12704,SUP-002,Supplier B,MN-5544,31-03-2025,07-04-2025,108,83,7,25,WH-01
PO12705,SUP-002,Supplier B,AX-4312,23-08-2024,26-08-2024,380,353,3,27,WH-01
PO12706,SUP-003,Supplier C,CL-7781,30-01-2025,07-02-2025,243,236,8,7,WH-01
PO12707,SUP-003,Supplier C,ZX-9910,13-05-2025,24-05-2025,278,261,11,17,WH-01
PO12708,SUP-003,Supplier C,BR-2208,10-01-2025,17-01-2025,99,86,7,13,WH-03
PO12709,SUP-001,Supplier A,ZX-9910,22-12-2024,28-12-2024,251,217,6,34,WH-01
PO12710,SUP-003,Supplier C,ZX-9910,31-05-2025,09-06-2025,240,229,9,11,WH-01
PO12711,SUP-001,Supplier A,BR-2208,12-12-2024,15-12-2024,230,192,3,38,WH-03
PO12712,SUP-001,Supplier A,ZX-9910,28-06-2025,06-07-2025,124,86,8,38,WH-01
PO12713,SUP-001,Supplier A,BR-2208,24-10-2024,02-11-2024,70,61,9,9,WH-03
PO12714,SUP-002,Supplier B,CL-7781,19-10-2024,30-10-2024,64,46,11,18,WH-01
PO12715,SUP-003,Supplier C,BR-2208,26-04-2025,02-05-2025,198,167,6,31,WH-03
PO12716,SUP-001,Supplier A,ZX-9910,22-11-2025,24-11-2025,200,188,2,12,WH-01
PO12717,SUP-001,Supplier A,BR-2208,09-06-2025,14-06-2025,309,282,5,27,WH-03
PO12718,SUP-003,Supplier C,MN-5544,21-11-2025,29-11-2025,58,24,8,34,WH-01
PO12719,SUP-003,Supplier C,CL-7781,22-04-2024,27-04-2024,198,181,5,17,WH-01
PO12720,SUP-002,Supplier B,AX-4312,18-05-2024,19-05-2024,292,276,1,16,WH-01
PO12721,SUP-001,Supplier A,BR-2208,13-08-2025,24-08-2025,144,111,11,33,WH-03
PO12722,SUP-003,Supplier C,ZX-9910,12-11-2024,18-11-2024,263,250,6,13,WH-01
PO12723,SUP-001,Supplier A,ZX-9910,25-05-2024,28-05-2024,149,138,3,11,WH-01
PO12724,SUP-002,Supplier B,ZX-9910,18-10-2025,20-10-2025,307,293,2,14,WH-01
PO12725,SUP-003,Supplier C,ZX-9910,08-12-2024,15-12-2024,386,355,7,31,WH-01
PO12726,SUP-001,Supplier A,AX-4312,19-03-2025,26-03-2025,271,244,7,27,WH-01
PO12727,SUP-002,Supplier B,CL-7781,11-01-2025,12-01-2025,375,352,1,23,WH-01
PO12728,SUP-001,Supplier A,ZX-9910,22-08-2025,28-08-2025,332,315,6,17,WH-01
PO12729,SUP-001,Supplier A,ZX-9910,02-09-2024,10-09-2024,278,255,8,23,WH-01
PO12730,SUP-002,Supplier B,CL-7781,30-10-2024,05-11-2024,339,300,6,39,WH-02
PO12731,SUP-002,Supplier B,CL-7781,11-03-2024,22-03-2024,263,240,11,23,WH-02
PO12732,SUP-002,Supplier B,MN-5544,31-08-2025,01-09-2025,323,312,1,11,WH-02
PO12733,SUP-003,Supplier C,MN-5544,01-11-2024,10-11-2024,205,166,9,39,WH-02
PO12734,SUP-001,Supplier A,BR-2208,28-07-2024,04-08-2024,211,201,7,10,WH-03
PO12735,SUP-001,Supplier A,CL-7781,19-09-2025,25-09-2025,283,249,6,34,WH-01
PO12736,SUP-002,Supplier B,CL-7781,29-06-2025,03-07-2025,142,115,4,27,WH-01
PO12737,SUP-003,Supplier C,CL-7781,19-04-2024,30-04-2024,259,246,11,13,WH-01
PO12738,SUP-001,Supplier A,MN-5544,18-01-2025,20-01-2025,269,246,2,23,WH-01
PO12739,SUP-003,Supplier C,BR-2208,11-05-2024,19-05-2024,155,148,8,7,WH-03
PO12740,SUP-003,Supplier C,AX-4312,10-07-2025,14-07-2025,149,145,4,4,WH-01
PO12741,SUP-002,Supplier B,AX-4312,16-01-2025,17-01-2025,354,321,1,33,WH-01
PO12742,SUP-001,Supplier A,MN-5544,07-07-2024,15-07-2024,152,127,8,25,WH-01
PO12743,SUP-001,Supplier A,CL-7781,04-03-2024,13-03-2024,342,309,9,33,WH-01
PO12744,SUP-001,Supplier A,MN-5544,14-09-2025,21-09-2025,176,137,7,39,WH-01
PO12745,SUP-001,Supplier A,ZX-9910,28-05-2024,04-06-2024,239,201,7,38,WH-01
PO12746,SUP-001,Supplier A,MN-5544,25-09-2025,30-09-2025,291,254,5,37,WH-01
PO12747,SUP-001,Supplier A,ZX-9910,14-10-2024,18-10-2024,161,137,4,24,WH-01
PO12748,SUP-001,Supplier A,ZX-9910,15-07-2025,22-07-2025,279,252,7,27,WH-01
PO12749,SUP-001,Supplier A,CL-7781,04-03-2024,09-03-2024,372,342,5,30,WH-01
PO12750,SUP-001,Supplier A,MN-5544,08-01-2025,18-01-2025,299,280,10,19,WH-01
PO12751,SUP-002,Supplier B,AX-4312,08-09-2025,11-09-2025,289,279,3,10,WH-01
PO12752,SUP-002,Supplier B,MN-5544,18-12-2025,26-12-2025,372,350,8,22,WH-01
PO12753,SUP-003,Supplier C,MN-5544,20-02-2025,27-02-2025,238,232,7,6,WH-01
PO12754,SUP-002,Supplier B,CL-7781,24-03-2025,26-03-2025,107,99,2,8,WH-01
PO12755,SUP-002,Supplier B,BR-2208,03-02-2026,06-02-2026,259,235,3,24,WH-03
PO12756,SUP-003,Supplier C,BR-2208,27-12-2025,31-12-2025,127,103,4,24,WH-03
PO12757,SUP-002,Supplier B,ZX-9910,15-09-2024,18-09-2024,88,74,3,14,WH-01
PO12758,SUP-001,Supplier A,BR-2208,16-09-2024,27-09-2024,153,144,11,9,WH-03
PO12759,SUP-002,Supplier B,AX-4312,20-02-2025,24-02-2025,196,169,4,27,WH-01
PO12760,SUP-002,Supplier B,CL-7781,30-09-2024,05-10-2024,172,159,5,13,WH-01
PO12761,SUP-003,Supplier C,ZX-9910,22-07-2025,23-07-2025,289,280,1,9,WH-01
PO12762,SUP-003,Supplier C,AX-4312,20-08-2025,23-08-2025,335,314,3,21,WH-01
PO12763,SUP-002,Supplier B,ZX-9910,25-08-2024,28-08-2024,154,137,3,17,WH-01
PO12764,SUP-002,Supplier B,ZX-9910,17-01-2026,28-01-2026,307,296,11,11,WH-01
