order_number,customer_id,customer_name,part_number,order_date,promise_date,shipped_date,qty_ordered,qty_shipped,backorder_qty,otif_flag,fill_rate,warehouse_id
SO22502,CUST-003,Customer Z,MN-5544,13-11-2025,14-11-2025,14-11-2025,15,9,6,0,0.6,WH-01
SO22503,CUST-002,Customer Y,CL-7781,06-04-2024,09-04-2024,08-04-2024,22,16,6,0,0.7272727272727273,WH-01
SO22504,CUST-002,Customer Y,MN-5544,03-10-2025,07-10-2025,09-10-2025,24,19,5,0,0.7916666666666666,WH-01
SO22505,CUST-003,Customer Z,BR-2208,01-08-2025,04-08-2025,06-08-2025,20,18,2,0,0.9,WH-03
SO22506,CUST-001,Customer X,ZX-9910,30-03-2025,02-04-2025,03-04-2025,15,9,6,0,0.6,WH-01
SO22507,CUST-003,Customer Z,BR-2208,05-02-2025,09-02-2025,10-02-2025,16,9,7,0,0.5625,WH-03
SO22508,CUST-001,Customer X,AX-4312,26-11-2025,29-11-2025,29-11-2025,28,27,1,0,0.9642857142857144,WH-01
SO22509,CUST-001,Customer X,AX-4312,20-04-2024,24-04-2024,24-04-2024,18,17,1,0,0.9444444444444444,WH-01
SO22510,CUST-003,Customer Z,CL-7781,04-12-2025,06-12-2025,05-12-2025,24,23,1,0,0.9583333333333334,WH-01
SO22511,CUST-001,Customer X,BR-2208,19-08-2025,20-08-2025,19-08-2025,15,9,6,0,0.6,WH-03
SO22512,CUST-003,Customer Z,AX-4312,02-01-2025,04-01-2025,06-01-2025,7,1,6,0,0.1428571428571428,WH-01
SO22513,CUST-002,Customer Y,ZX-9910,20-05-2024,21-05-2024,20-05-2024,24,19,5,0,0.7916666666666666,WH-01
SO22514,CUST-003,Customer Z,AX-4312,15-05-2025,17-05-2025,18-05-2025,39,36,3,0,0.9230769230769232,WH-01
SO22515,CUST-002,Customer Y,MN-5544,29-05-2024,30-05-2024,31-05-2024,14,12,2,0,0.8571428571428571,WH-01
SO22516,CUST-003,Customer Z,CL-7781,13-12-2024,14-12-2024,14-12-2024,5,0,5,0,0,WH-01
SO22517,CUST-003,Customer Z,MN-5544,16-05-2025,20-05-2025,19-05-2025,21,19,2,0,0.9047619047619048,WH-01
SO22518,CUST-001,Customer X,BR-2208,22-05-2025,25-05-2025,24-05-2025,19,15,4,0,0.7894736842105263,WH-03
SO22519,CUST-002,Customer Y,CL-7781,21-11-2025,24-11-2025,24-11-2025,6,4,2,0,0.6666666666666666,WH-02
SO22520,CUST-001,Customer X,CL-7781,14-04-2025,15-04-2025,16-04-2025,20,13,7,0,0.65,WH-01
SO22521,CUST-002,Customer Y,MN-5544,30-10-2024,31-10-2024,01-11-2024,25,25,0,0,1,WH-01
SO22522,CUST-002,Customer Y,AX-4312,12-02-2026,16-02-2026,18-02-2026,25,22,3,0,0.88,WH-01
SO22523,CUST-003,Customer Z,CL-7781,23-12-2025,25-12-2025,26-12-2025,26,17,9,0,0.6538461538461539,WH-01
SO22524,CUST-002,Customer Y,ZX-9910,30-05-2024,02-06-2024,03-06-2024,12,3,9,0,0.25,WH-01
SO22525,CUST-001,Customer X,BR-2208,29-04-2024,03-05-2024,05-05-2024,16,9,7,0,0.5625,WH-03
SO22526,CUST-002,Customer Y,ZX-9910,10-05-2025,12-05-2025,11-05-2025,7,2,5,0,0.2857142857142857,WH-01
SO22527,CUST-003,Customer Z,ZX-9910,24-04-2024,25-04-2024,26-04-2024,28,25,3,0,0.8928571428571429,WH-01
SO22528,CUST-003,Customer Z,MN-5544,19-01-2026,23-01-2026,22-01-2026,20,11,9,0,0.55,WH-01
SO22529,CUST-001,Customer X,AX-4312,01-07-2025,04-07-2025,04-07-2025,33,29,4,0,0.8787878787878788,WH-01
SO22530,CUST-003,Customer Z,BR-2208,06-04-2025,09-04-2025,08-04-2025,19,14,5,0,0.7368421052631579,WH-03
SO22531,CUST-001,Customer X,BR-2208,22-04-2024,26-04-2024,27-04-2024,24,23,1,0,0.9583333333333334,WH-03
SO22532,CUST-002,Customer Y,MN-5544,12-02-2026,16-02-2026,18-02-2026,6,4,2,0,0.6666666666666666,WH-01
SO22533,CUST-002,Customer Y,MN-5544,24-01-2026,26-01-2026,25-01-2026,18,11,7,0,0.6111111111111112,WH-01
SO22534,CUST-002,Customer Y,CL-7781,04-12-2024,08-12-2024,10-12-2024,36,32,4,0,0.8888888888888888,WH-01
SO22535,CUST-001,Customer X,CL-7781,30-06-2025,02-07-2025,01-07-2025,13,6,7,0,0.4615384615384615,WH-01
SO22536,CUST-003,Customer Z,CL-7781,13-11-2024,17-11-2024,19-11-2024,33,24,9,0,0.7272727272727273,WH-01
SO22537,CUST-002,Customer Y,BR-2208,15-08-2025,19-08-2025,20-08-2025,31,25,6,0,0.8064516129032258,WH-03
SO22538,CUST-002,Customer Y,AX-4312,07-10-2025,08-10-2025,08-10-2025,8,0,8,0,0,WH-01
SO22539,CUST-002,Customer Y,ZX-9910,15-02-2025,17-02-2025,17-02-2025,38,29,9,0,0.7631578947368421,WH-01
SO22540,CUST-001,Customer X,CL-7781,04-05-2024,07-05-2024,06-05-2024,12,8,4,0,0.6666666666666666,WH-01
SO22541,CUST-002,Customer Y,AX-4312,03-12-2024,05-12-2024,06-12-2024,11,3,8,0,0.2727272727272727,WH-01
SO22542,CUST-002,Customer Y,AX-4312,15-04-2024,18-04-2024,18-04-2024,21,20,1,0,0.9523809523809524,WH-01
SO22543,CUST-001,Customer X,AX-4312,07-01-2026,11-01-2026,11-01-2026,30,21,9,0,0.7,WH-01
SO22544,CUST-001,Customer X,MN-5544,24-09-2025,28-09-2025,27-09-2025,18,10,8,0,0.5555555555555556,WH-01
SO22545,CUST-001,Customer X,CL-7781,13-04-2024,16-04-2024,16-04-2024,6,6,0,1,1,WH-01
SO22546,CUST-003,Customer Z,ZX-9910,07-11-2025,11-11-2025,11-11-2025,23,17,6,0,0.7391304347826086,WH-01
SO22547,CUST-001,Customer X,AX-4312,01-09-2025,03-09-2025,02-09-2025,9,8,1,0,0.8888888888888888,WH-01
SO22548,CUST-001,Customer X,CL-7781,09-08-2025,12-08-2025,12-08-2025,28,21,7,0,0.75,WH-01
SO22549,CUST-003,Customer Z,CL-7781,17-08-2025,19-08-2025,20-08-2025,5,5,0,0,1,WH-01
SO22550,CUST-003,Customer Z,BR-2208,22-12-2025,24-12-2025,25-12-2025,18,9,9,0,0.5,WH-03
SO22551,CUST-001,Customer X,MN-5544,19-07-2024,21-07-2024,22-07-2024,35,30,5,0,0.8571428571428571,WH-01
SO22552,CUST-003,Customer Z,ZX-9910,18-03-2025,20-03-2025,19-03-2025,9,5,4,0,0.5555555555555556,WH-01
SO22553,CUST-001,Customer X,MN-5544,06-11-2025,09-11-2025,10-11-2025,9,9,0,0,1,WH-01
SO22554,CUST-001,Customer X,CL-7781,12-07-2025,15-07-2025,16-07-2025,10,4,6,0,0.4,WH-01
SO22555,CUST-003,Customer Z,AX-4312,08-03-2025,12-03-2025,13-03-2025,6,0,6,0,0,WH-01
SO22556,CUST-001,Customer X,BR-2208,17-09-2025,19-09-2025,18-09-2025,34,31,3,0,0.9117647058823528,WH-03
SO22557,CUST-001,Customer X,ZX-9910,11-01-2025,13-01-2025,12-01-2025,13,13,0,1,1,WH-01
SO22558,CUST-001,Customer X,CL-7781,06-03-2025,09-03-2025,09-03-2025,12,9,3,0,0.75,WH-01
SO22559,CUST-003,Customer Z,AX-4312,09-11-2025,11-11-2025,12-11-2025,22,13,9,0,0.5909090909090909,WH-01
SO22560,CUST-001,Customer X,ZX-9910,04-06-2024,05-06-2024,07-06-2024,25,21,4,0,0.84,WH-01
SO22561,CUST-001,Customer X,ZX-9910,01-07-2025,05-07-2025,05-07-2025,18,10,8,0,0.5555555555555556,WH-01
SO22562,CUST-003,Customer Z,MN-5544,18-03-2024,22-03-2024,21-03-2024,39,39,0,1,1,WH-01
SO22563,CUST-003,Customer Z,ZX-9910,06-08-2024,08-08-2024,08-08-2024,8,1,7,0,0.125,WH-01
SO22564,CUST-003,Customer Z,CL-7781,01-04-2025,03-04-2025,04-04-2025,38,32,6,0,0.8421052631578947,WH-01
SO22565,CUST-003,Customer Z,MN-5544,23-03-2025,24-03-2025,25-03-2025,17,17,0,0,1,WH-01
SO22566,CUST-002,Customer Y,CL-7781,29-12-2025,01-01-2026,03-01-2026,11,2,9,0,0.1818181818181818,WH-01
SO22567,CUST-001,Customer X,CL-7781,01-11-2024,03-11-2024,05-11-2024,17,10,7,0,0.5882352941176471,WH-01
SO22568,CUST-003,Customer Z,BR-2208,16-04-2025,20-04-2025,22-04-2025,22,21,1,0,0.9545454545454546,WH-03
SO22569,CUST-002,Customer Y,AX-4312,28-11-2024,02-12-2024,02-12-2024,5,4,1,0,0.8,WH-01
SO22570,CUST-001,Customer X,ZX-9910,15-10-2025,17-10-2025,18-10-2025,5,3,2,0,0.6,WH-01
SO22571,CUST-002,Customer Y,CL-7781,19-05-2025,23-05-2025,23-05-2025,19,19,0,1,1,WH-01
SO22572,CUST-003,Customer Z,BR-2208,07-12-2025,10-12-2025,09-12-2025,38,38,0,1,1,WH-03
SO22573,CUST-002,Customer Y,AX-4312,29-05-2024,30-05-2024,01-06-2024,10,6,4,0,0.6,WH-01
SO22574,CUST-001,Customer X,AX-4312,10-07-2025,14-07-2025,16-07-2025,34,30,4,0,0.8823529411764706,WH-01
SO22575,CUST-003,Customer Z,CL-7781,07-05-2024,11-05-2024,12-05-2024,17,17,0,0,1,WH-01
SO22576,CUST-003,Customer Z,AX-4312,26-02-2026,02-03-2026,02-03-2026,7,7,0,1,1,WH-01
SO22577,CUST-001,Customer X,BR-2208,26-01-2026,29-01-2026,30-01-2026,17,17,0,0,1,WH-03
SO22578,CUST-002,Customer Y,MN-5544,07-10-2025,11-10-2025,13-10-2025,24,22,2,0,0.9166666666666666,WH-01
SO22579,CUST-001,Customer X,AX-4312,18-02-2026,19-02-2026,19-02-2026,39,37,2,0,0.9487179487179488,WH-01
SO22580,CUST-003,Customer Z,BR-2208,07-09-2025,09-09-2025,09-09-2025,28,23,5,0,0.8214285714285714,WH-03
SO22581,CUST-001,Customer X,AX-4312,22-01-2026,24-01-2026,24-01-2026,37,37,0,1,1,WH-01
SO22582,CUST-001,Customer X,AX-4312,30-11-2025,03-12-2025,02-12-2025,31,31,0,1,1,WH-01
SO22583,CUST-002,Customer Y,ZX-9910,01-10-2024,02-10-2024,03-10-2024,14,6,8,0,0.4285714285714285,WH-01
SO22584,CUST-001,Customer X,MN-5544,04-09-2025,08-09-2025,07-09-2025,6,0,6,0,0,WH-01
SO22585,CUST-003,Customer Z,AX-4312,29-12-2024,02-01-2025,03-01-2025,32,31,1,0,0.96875,WH-01
SO22586,CUST-001,Customer X,ZX-9910,01-03-2024,05-03-2024,07-03-2024,18,17,1,0,0.9444444444444444,WH-01
SO22587,CUST-002,Customer Y,BR-2208,27-10-2025,29-10-2025,29-10-2025,39,35,4,0,0.8974358974358975,WH-03
SO22588,CUST-002,Customer Y,MN-5544,21-08-2024,22-08-2024,24-08-2024,19,11,8,0,0.5789473684210527,WH-01
SO22589,CUST-002,Customer Y,AX-4312,13-01-2026,15-01-2026,16-01-2026,18,14,4,0,0.7777777777777778,WH-01
SO22590,CUST-002,Customer Y,CL-7781,25-09-2025,29-09-2025,30-09-2025,12,10,2,0,0.8333333333333334,WH-01
SO22591,CUST-002,Customer Y,AX-4312,18-02-2025,20-02-2025,22-02-2025,23,15,8,0,0.6521739130434783,WH-01
SO22592,CUST-003,Customer Z,MN-5544,14-10-2025,18-10-2025,19-10-2025,32,29,3,0,0.90625,WH-01
SO22593,CUST-002,Customer Y,AX-4312,26-02-2025,28-02-2025,01-03-2025,22,19,3,0,0.8636363636363636,WH-01
SO22594,CUST-003,Customer Z,BR-2208,24-08-2024,25-08-2024,27-08-2024,33,29,4,0,0.8787878787878788,WH-03
SO22595,CUST-003,Customer Z,AX-4312,06-06-2024,10-06-2024,11-06-2024,6,4,2,0,0.6666666666666666,WH-01
SO22596,CUST-003,Customer Z,MN-5544,09-09-2025,11-09-2025,13-09-2025,35,35,0,0,1,WH-01
SO22597,CUST-003,Customer Z,MN-5544,30-07-2024,02-08-2024,04-08-2024,21,21,0,0,1,WH-01
SO22598,CUST-003,Customer Z,MN-5544,22-06-2024,23-06-2024,23-06-2024,27,19,8,0,0.7037037037037037,WH-01
SO22599,CUST-001,Customer X,ZX-9910,07-11-2025,11-11-2025,12-11-2025,28,20,8,0,0.7142857142857143,WH-01
SO22600,CUST-002,Customer Y,AX-4312,19-04-2025,22-04-2025,24-04-2025,16,14,2,0,0.875,WH-01
SO22601,CUST-001,Customer X,AX-4312,09-03-2025,12-03-2025,11-03-2025,36,30,6,0,0.8333333333333334,WH-01
SO22602,CUST-001,Customer X,MN-5544,08-08-2025,11-08-2025,12-08-2025,9,0,9,0,0,WH-01
SO22603,CUST-003,Customer Z,AX-4312,18-12-2025,22-12-2025,21-12-2025,11,7,4,0,0.6363636363636364,WH-01
SO22604,CUST-002,Customer Y,CL-7781,30-11-2025,03-12-2025,04-12-2025,14,6,8,0,0.4285714285714285,WH-01
SO22605,CUST-003,Customer Z,CL-7781,31-05-2024,01-06-2024,02-06-2024,37,34,3,0,0.918918919,WH-01
SO22606,CUST-001,Customer X,MN-5544,28-07-2024,29-07-2024,31-07-2024,39,38,1,0,0.9743589743589745,WH-01
SO22607,CUST-002,Customer Y,AX-4312,19-12-2025,21-12-2025,23-12-2025,31,29,2,0,0.935483871,WH-01
SO22608,CUST-002,Customer Y,AX-4312,06-09-2025,09-09-2025,08-09-2025,33,26,7,0,0.7878787878787878,WH-01
SO22609,CUST-001,Customer X,ZX-9910,04-07-2025,06-07-2025,08-07-2025,17,13,4,0,0.7647058823529411,WH-01
SO22610,CUST-003,Customer Z,MN-5544,04-05-2024,06-05-2024,06-05-2024,16,11,5,0,0.6875,WH-01
SO22611,CUST-003,Customer Z,MN-5544,09-11-2024,13-11-2024,14-11-2024,17,17,0,0,1,WH-01
SO22612,CUST-003,Customer Z,BR-2208,02-06-2025,04-06-2025,04-06-2025,5,0,5,0,0,WH-03
SO22613,CUST-003,Customer Z,MN-5544,01-08-2024,04-08-2024,06-08-2024,26,24,2,0,0.9230769230769232,WH-01
SO22614,CUST-003,Customer Z,CL-7781,17-07-2025,21-07-2025,22-07-2025,10,4,6,0,0.4,WH-01
SO22615,CUST-003,Customer Z,MN-5544,06-06-2024,10-06-2024,09-06-2024,21,16,5,0,0.7619047619047619,WH-01
SO22616,CUST-002,Customer Y,CL-7781,19-01-2026,20-01-2026,20-01-2026,24,15,9,0,0.625,WH-01
SO22617,CUST-001,Customer X,MN-5544,18-03-2024,19-03-2024,18-03-2024,31,23,8,0,0.7419354838709677,WH-01
SO22618,CUST-001,Customer X,ZX-9910,09-03-2025,13-03-2025,15-03-2025,38,38,0,0,1,WH-01
SO22619,CUST-001,Customer X,BR-2208,07-05-2024,10-05-2024,11-05-2024,15,6,9,0,0.4,WH-03
SO22620,CUST-001,Customer X,CL-7781,25-11-2024,29-11-2024,29-11-2024,33,32,1,0,0.9696969696969696,WH-01
SO22621,CUST-003,Customer Z,MN-5544,28-06-2024,29-06-2024,01-07-2024,33,24,9,0,0.7272727272727273,WH-01
SO22622,CUST-001,Customer X,ZX-9910,23-08-2025,27-08-2025,28-08-2025,6,0,6,0,0,WH-01
SO22623,CUST-002,Customer Y,BR-2208,07-05-2024,11-05-2024,12-05-2024,6,4,2,0,0.6666666666666666,WH-03
SO22624,CUST-001,Customer X,MN-5544,03-03-2025,04-03-2025,04-03-2025,31,26,5,0,0.8387096774193549,WH-01
SO22625,CUST-001,Customer X,CL-7781,05-10-2025,06-10-2025,07-10-2025,39,31,8,0,0.7948717948717948,WH-01
SO22626,CUST-003,Customer Z,ZX-9910,23-06-2025,24-06-2025,24-06-2025,8,8,0,1,1,WH-01
SO22627,CUST-002,Customer Y,AX-4312,18-01-2026,20-01-2026,19-01-2026,25,21,4,0,0.84,WH-01
SO22628,CUST-002,Customer Y,MN-5544,25-07-2024,29-07-2024,30-07-2024,26,25,1,0,0.9615384615384616,WH-01
SO22629,CUST-003,Customer Z,BR-2208,21-11-2025,22-11-2025,23-11-2025,14,9,5,0,0.6428571428571429,WH-03
SO22630,CUST-002,Customer Y,MN-5544,31-10-2024,04-11-2024,03-11-2024,35,31,4,0,0.8857142857142857,WH-01
SO22631,CUST-003,Customer Z,CL-7781,23-11-2025,27-11-2025,29-11-2025,35,30,5,0,0.8571428571428571,WH-01
SO22632,CUST-001,Customer X,ZX-9910,07-10-2025,09-10-2025,09-10-2025,27,19,8,0,0.7037037037037037,WH-01
SO22633,CUST-003,Customer Z,CL-7781,18-12-2025,21-12-2025,21-12-2025,38,36,2,0,0.9473684210526316,WH-01
SO22634,CUST-002,Customer Y,AX-4312,19-04-2025,23-04-2025,24-04-2025,29,26,3,0,0.896551724,WH-01
SO22635,CUST-001,Customer X,CL-7781,30-11-2024,04-12-2024,03-12-2024,22,18,4,0,0.8181818181818182,WH-01
SO22636,CUST-001,Customer X,BR-2208,27-08-2024,30-08-2024,30-08-2024,15,15,0,1,1,WH-03
SO22637,CUST-002,Customer Y,CL-7781,24-10-2025,25-10-2025,25-10-2025,9,8,1,0,0.8888888888888888,WH-01
SO22638,CUST-002,Customer Y,MN-5544,08-12-2024,10-12-2024,09-12-2024,36,30,6,0,0.8333333333333334,WH-01
SO22639,CUST-002,Customer Y,ZX-9910,24-05-2025,28-05-2025,28-05-2025,11,8,3,0,0.7272727272727273,WH-01
SO22640,CUST-003,Customer Z,BR-2208,06-09-2024,07-09-2024,09-09-2024,35,33,2,0,0.9428571428571428,WH-03
SO22641,CUST-002,Customer Y,CL-7781,19-04-2025,22-04-2025,24-04-2025,37,33,4,0,0.8918918918918919,WH-01
SO22642,CUST-003,Customer Z,BR-2208,01-03-2025,04-03-2025,03-03-2025,12,12,0,1,1,WH-03
SO22643,CUST-001,Customer X,BR-2208,02-02-2026,04-02-2026,03-02-2026,23,19,4,0,0.8260869565217391,WH-03
SO22644,CUST-002,Customer Y,AX-4312,21-05-2025,22-05-2025,21-05-2025,29,20,9,0,0.6896551724137931,WH-01
SO22645,CUST-003,Customer Z,MN-5544,07-12-2024,11-12-2024,12-12-2024,15,15,0,0,1,WH-01
SO22646,CUST-003,Customer Z,CL-7781,26-08-2025,30-08-2025,29-08-2025,30,23,7,0,0.7666666666666667,WH-01
SO22647,CUST-001,Customer X,CL-7781,14-01-2025,18-01-2025,20-01-2025,36,36,0,0,1,WH-01
SO22648,CUST-001,Customer X,ZX-9910,11-12-2025,13-12-2025,15-12-2025,19,17,2,0,0.8947368421052632,WH-01
SO22649,CUST-003,Customer Z,CL-7781,06-11-2025,08-11-2025,09-11-2025,9,5,4,0,0.5555555555555556,WH-01
SO22650,CUST-001,Customer X,BR-2208,18-01-2025,20-01-2025,22-01-2025,39,34,5,0,0.8717948717948718,WH-03
SO22651,CUST-003,Customer Z,MN-5544,03-04-2024,05-04-2024,06-04-2024,8,7,1,0,0.875,WH-01
SO22652,CUST-003,Customer Z,CL-7781,02-01-2025,03-01-2025,04-01-2025,30,21,9,0,0.7,WH-01
SO22653,CUST-003,Customer Z,CL-7781,23-10-2025,25-10-2025,26-10-2025,37,28,9,0,0.7567567567567568,WH-01
SO22654,CUST-001,Customer X,BR-2208,21-08-2024,24-08-2024,26-08-2024,25,18,7,0,0.72,WH-03
SO22655,CUST-002,Customer Y,MN-5544,07-03-2024,11-03-2024,12-03-2024,38,32,6,0,0.8421052631578947,WH-01
SO22656,CUST-002,Customer Y,AX-4312,11-04-2025,12-04-2025,13-04-2025,23,17,6,0,0.7391304347826086,WH-01
SO22657,CUST-001,Customer X,MN-5544,13-06-2025,16-06-2025,18-06-2025,18,18,0,0,1,WH-01
SO22658,CUST-001,Customer X,MN-5544,04-12-2025,05-12-2025,04-12-2025,7,3,4,0,0.4285714285714285,WH-01
SO22659,CUST-003,Customer Z,BR-2208,22-06-2025,26-06-2025,26-06-2025,19,16,3,0,0.8421052631578947,WH-03
SO22660,CUST-002,Customer Y,CL-7781,21-08-2024,22-08-2024,23-08-2024,7,4,3,0,0.5714285714285714,WH-01
SO22661,CUST-003,Customer Z,MN-5544,20-06-2024,21-06-2024,21-06-2024,30,22,8,0,0.7333333333333333,WH-01
SO22662,CUST-002,Customer Y,ZX-9910,22-01-2025,24-01-2025,26-01-2025,16,11,5,0,0.6875,WH-01
SO22663,CUST-003,Customer Z,MN-5544,22-06-2024,24-06-2024,25-06-2024,7,6,1,0,0.8571428571428571,WH-01
SO22664,CUST-002,Customer Y,ZX-9910,20-07-2025,23-07-2025,25-07-2025,37,32,5,0,0.8648648648648649,WH-01
SO22665,CUST-003,Customer Z,ZX-9910,01-01-2025,04-01-2025,05-01-2025,17,9,8,0,0.5294117647058824,WH-01
SO22666,CUST-001,Customer X,AX-4312,05-06-2024,09-06-2024,10-06-2024,22,18,4,0,0.8181818181818182,WH-01
SO22667,CUST-001,Customer X,AX-4312,09-12-2025,10-12-2025,11-12-2025,5,0,5,0,0,WH-01
SO22668,CUST-002,Customer Y,BR-2208,13-10-2024,14-10-2024,14-10-2024,13,7,6,0,0.5384615384615384,WH-03
SO22669,CUST-002,Customer Y,MN-5544,28-11-2024,30-11-2024,01-12-2024,11,4,7,0,0.3636363636363636,WH-01
SO22670,CUST-001,Customer X,CL-7781,30-07-2025,01-08-2025,01-08-2025,38,33,5,0,0.868421053,WH-01
SO22671,CUST-003,Customer Z,CL-7781,01-11-2024,02-11-2024,01-11-2024,23,21,2,0,0.9130434782608696,WH-01
SO22672,CUST-002,Customer Y,AX-4312,02-12-2025,04-12-2025,06-12-2025,30,21,9,0,0.7,WH-01
SO22673,CUST-001,Customer X,CL-7781,30-01-2025,02-02-2025,02-02-2025,34,32,2,0,0.9411764705882352,WH-01
SO22674,CUST-001,Customer X,MN-5544,10-07-2024,14-07-2024,13-07-2024,7,3,4,0,0.4285714285714285,WH-01
SO22675,CUST-001,Customer X,CL-7781,20-07-2024,21-07-2024,22-07-2024,5,0,5,0,0,WH-01
SO22676,CUST-003,Customer Z,ZX-9910,31-07-2025,01-08-2025,03-08-2025,9,0,9,0,0,WH-01
SO22677,CUST-002,Customer Y,AX-4312,21-11-2024,23-11-2024,22-11-2024,37,29,8,0,0.7837837837837838,WH-01
SO22678,CUST-001,Customer X,AX-4312,09-01-2026,11-01-2026,10-01-2026,29,24,5,0,0.8275862068965517,WH-01
SO22679,CUST-001,Customer X,ZX-9910,25-03-2025,28-03-2025,27-03-2025,7,4,3,0,0.5714285714285714,WH-01
SO22680,CUST-001,Customer X,CL-7781,04-04-2024,05-04-2024,05-04-2024,24,24,0,1,1,WH-01
SO22681,CUST-002,Customer Y,BR-2208,07-11-2025,10-11-2025,09-11-2025,12,4,8,0,0.3333333333333333,WH-03
SO22682,CUST-001,Customer X,ZX-9910,14-03-2025,15-03-2025,17-03-2025,37,37,0,0,1,WH-01
SO22683,CUST-002,Customer Y,CL-7781,12-11-2024,15-11-2024,16-11-2024,26,22,4,0,0.8461538461538461,WH-01
SO22684,CUST-001,Customer X,AX-4312,22-08-2025,24-08-2025,25-08-2025,25,17,8,0,0.68,WH-01
SO22685,CUST-003,Customer Z,BR-2208,11-04-2024,12-04-2024,14-04-2024,11,6,5,0,0.5454545454545454,WH-03
SO22686,CUST-002,Customer Y,ZX-9910,06-06-2025,08-06-2025,08-06-2025,23,20,3,0,0.8695652173913043,WH-01
SO22687,CUST-001,Customer X,BR-2208,12-04-2025,15-04-2025,17-04-2025,28,20,8,0,0.7142857142857143,WH-03
SO22688,CUST-001,Customer X,AX-4312,29-10-2024,01-11-2024,03-11-2024,5,0,5,0,0,WH-01
SO22689,CUST-001,Customer X,MN-5544,01-05-2025,05-05-2025,07-05-2025,6,2,4,0,0.3333333333333333,WH-01
SO22690,CUST-003,Customer Z,CL-7781,29-06-2025,03-07-2025,03-07-2025,21,18,3,0,0.8571428571428571,WH-01
SO22691,CUST-003,Customer Z,BR-2208,07-01-2025,11-01-2025,10-01-2025,39,36,3,0,0.9230769230769232,WH-03
SO22692,CUST-003,Customer Z,MN-5544,22-09-2025,25-09-2025,25-09-2025,24,17,7,0,0.7083333333333334,WH-01
SO22693,CUST-002,Customer Y,BR-2208,31-10-2024,01-11-2024,03-11-2024,28,26,2,0,0.9285714285714286,WH-03
SO22694,CUST-002,Customer Y,MN-5544,28-06-2024,30-06-2024,30-06-2024,33,30,3,0,0.9090909090909092,WH-01
SO22695,CUST-002,Customer Y,MN-5544,26-07-2024,27-07-2024,26-07-2024,37,33,4,0,0.8918918918918919,WH-01
SO22696,CUST-002,Customer Y,BR-2208,05-01-2026,09-01-2026,11-01-2026,28,28,0,0,1,WH-03
SO22697,CUST-003,Customer Z,AX-4312,16-01-2025,18-01-2025,19-01-2025,15,8,7,0,0.5333333333333333,WH-01
SO22698,CUST-001,Customer X,CL-7781,19-09-2024,20-09-2024,19-09-2024,32,31,1,0,0.96875,WH-01
SO22699,CUST-003,Customer Z,ZX-9910,19-03-2024,21-03-2024,20-03-2024,6,3,3,0,0.5,WH-01
SO22700,CUST-003,Customer Z,ZX-9910,22-10-2024,26-10-2024,28-10-2024,14,12,2,0,0.8571428571428571,WH-01
SO22701,CUST-001,Customer X,CL-7781,12-08-2025,16-08-2025,16-08-2025,27,23,4,0,0.8518518518518519,WH-01
SO22702,CUST-001,Customer X,ZX-9910,21-03-2024,23-03-2024,24-03-2024,14,12,2,0,0.8571428571428571,WH-01
SO22703,CUST-002,Customer Y,AX-4312,20-05-2024,22-05-2024,21-05-2024,32,28,4,0,0.875,WH-01
SO22704,CUST-001,Customer X,AX-4312,22-01-2026,26-01-2026,28-01-2026,21,16,5,0,0.7619047619047619,WH-01
SO22705,CUST-001,Customer X,CL-7781,25-08-2025,28-08-2025,27-08-2025,14,9,5,0,0.6428571428571429,WH-01
SO22706,CUST-003,Customer Z,BR-2208,11-06-2025,13-06-2025,12-06-2025,35,33,2,0,0.9428571428571428,WH-03
SO22707,CUST-001,Customer X,ZX-9910,09-04-2024,10-04-2024,11-04-2024,27,24,3,0,0.8888888888888888,WH-01
SO22708,CUST-001,Customer X,BR-2208,07-02-2025,11-02-2025,12-02-2025,30,22,8,0,0.7333333333333333,WH-03
SO22709,CUST-003,Customer Z,MN-5544,03-03-2025,04-03-2025,05-03-2025,8,3,5,0,0.375,WH-01
SO22710,CUST-002,Customer Y,BR-2208,04-01-2026,05-01-2026,05-01-2026,21,21,0,1,1,WH-03
SO22711,CUST-003,Customer Z,BR-2208,19-07-2025,23-07-2025,23-07-2025,30,25,5,0,0.8333333333333334,WH-03
SO22712,CUST-003,Customer Z,ZX-9910,19-09-2024,23-09-2024,23-09-2024,20,15,5,0,0.75,WH-01
SO22713,CUST-002,Customer Y,BR-2208,05-11-2024,07-11-2024,09-11-2024,39,34,5,0,0.8717948717948718,WH-03
SO22714,CUST-001,Customer X,AX-4312,23-04-2024,27-04-2024,27-04-2024,10,1,9,0,0.1,WH-01
SO22715,CUST-001,Customer X,ZX-9910,31-12-2024,01-01-2025,02-01-2025,15,10,5,0,0.6666666666666666,WH-01
SO22716,CUST-003,Customer Z,CL-7781,19-03-2025,21-03-2025,23-03-2025,23,19,4,0,0.8260869565217391,WH-01
SO22717,CUST-001,Customer X,CL-7781,16-11-2024,19-11-2024,19-11-2024,35,33,2,0,0.9428571428571428,WH-01
SO22718,CUST-001,Customer X,BR-2208,28-04-2025,29-04-2025,30-04-2025,28,19,9,0,0.6785714285714286,WH-03
SO22719,CUST-002,Customer Y,MN-5544,20-01-2026,21-01-2026,22-01-2026,8,0,8,0,0,WH-01
SO22720,CUST-002,Customer Y,AX-4312,24-09-2025,27-09-2025,26-09-2025,23,21,2,0,0.9130434782608696,WH-01
