po_number,supplier_id,supplier_name,part_number,expected_date,received_date,qty_ordered,qty_received,inbound_lead_time_days,discrepancy_qty,warehouse_id
PO12493,SUP-002,Supplier B,CL-7781,2024-11-02T00:00:00Z,2024-11-07T00:00:00Z,165,136,5,29,WH-01
PO12494,SUP-002,Supplier B,CL-7781,2025-06-06T00:00:00Z,2025-06-15T00:00:00Z,308,298,9,10,WH-01
PO12495,SUP-002,Supplier B,AX-4312,2026-01-24T00:00:00Z,2026-02-01T00:00:00Z,350,325,8,25,WH-01
PO12496,SUP-003,Supplier C,CL-7781,2025-03-10T00:00:00Z,2025-03-11T00:00:00Z,73,64,1,9,WH-01
PO12497,SUP-001,Supplier A,BR-2208,2026-02-07T00:00:00Z,2026-02-10T00:00:00Z,73,46,3,27,WH-03
PO12498,SUP-001,Supplier A,MN-5544,2024-08-19T00:00:00Z,2024-08-23T00:00:00Z,65,49,4,16,WH-01
PO12499,SUP-001,Supplier A,MN-5544,2024-07-30T00:00:00Z,2024-08-02T00:00:00Z,256,241,3,15,WH-01
PO12500,SUP-002,Supplier B,BR-2208,2025-09-10T00:00:00Z,2025-09-19T00:00:00Z,316,316,9,0,WH-03
PO12501,SUP-001,Supplier A,AX-4312,2025-10-03T00:00:00Z,2025-10-13T00:00:00Z,164,161,10,3,WH-01
PO12502,SUP-003,Supplier C,BR-2208,2025-07-02T00:00:00Z,2025-07-13T00:00:00Z,374,340,11,34,WH-03
PO12503,SUP-003,Supplier C,CL-7781,2024-08-17T00:00:00Z,2024-08-27T00:00:00Z,124,107,10,17,WH-01
PO12504,SUP-002,Supplier B,ZX-9910,2025-04-17T00:00:00Z,2025-04-19T00:00:00Z,152,130,2,22,WH-01
PO12505,SUP-001,Supplier A,MN-5544,2024-12-20T00:00:00Z,2024-12-27T00:00:00Z,364,326,7,38,WH-01
PO12506,SUP-003,Supplier C,BR-2208,2024-08-14T00:00:00Z,2024-08-17T00:00:00Z,253,247,3,6,WH-03
PO12507,SUP-002,Supplier B,MN-5544,2025-06-19T00:00:00Z,2025-06-20T00:00:00Z,75,43,1,32,WH-01
PO12508,SUP-003,Supplier C,MN-5544,2025-12-28T00:00:00Z,2026-01-02T00:00:00Z,225,211,5,14,WH-01
PO12509,SUP-002,Supplier B,MN-5544,2026-01-09T00:00:00Z,2026-01-11T00:00:00Z,181,162,2,19,WH-01
PO12510,SUP-001,Supplier A,AX-4312,2025-07-09T00:00:00Z,2025-07-11T00:00:00Z,166,131,2,35,WH-01
PO12511,SUP-003,Supplier C,MN-5544,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,237,203,1,34,WH-01
PO12512,SUP-001,Supplier A,BR-2208,2025-05-14T00:00:00Z,2025-05-20T00:00:00Z,85,61,6,24,WH-03
PO12513,SUP-001,Supplier A,MN-5544,2025-03-02T00:00:00Z,2025-03-12T00:00:00Z,132,132,10,0,WH-01
PO12514,SUP-002,Supplier B,MN-5544,2025-04-15T00:00:00Z,2025-04-20T00:00:00Z,177,156,5,21,WH-01
PO12515,SUP-001,Supplier A,AX-4312,2025-02-26T00:00:00Z,2025-03-06T00:00:00Z,156,120,8,36,WH-01
PO12516,SUP-003,Supplier C,AX-4312,2024-07-04T00:00:00Z,2024-07-09T00:00:00Z,213,210,5,3,WH-01
PO12517,SUP-001,Supplier A,BR-2208,2024-05-26T00:00:00Z,2024-05-30T00:00:00Z,229,212,4,17,WH-03
PO12518,SUP-001,Supplier A,CL-7781,2025-05-16T00:00:00Z,2025-05-18T00:00:00Z,218,201,2,17,WH-01
PO12519,SUP-001,Supplier A,ZX-9910,2024-07-26T00:00:00Z,2024-08-01T00:00:00Z,115,95,6,20,WH-01
PO12520,SUP-001,Supplier A,MN-5544,2025-05-30T00:00:00Z,2025-06-03T00:00:00Z,349,311,4,38,WH-01
PO12521,SUP-002,Supplier B,CL-7781,2024-06-17T00:00:00Z,2024-06-24T00:00:00Z,334,309,7,25,WH-01
PO12522,SUP-003,Supplier C,MN-5544,2025-11-13T00:00:00Z,2025-11-18T00:00:00Z,322,307,5,15,WH-01
PO12523,SUP-002,Supplier B,CL-7781,2024-06-26T00:00:00Z,2024-06-29T00:00:00Z,122,92,3,30,WH-01
PO12524,SUP-002,Supplier B,AX-4312,2024-10-05T00:00:00Z,2024-10-06T00:00:00Z,150,149,1,1,WH-01
PO12525,SUP-003,Supplier C,MN-5544,2024-03-11T00:00:00Z,2024-03-15T00:00:00Z,225,212,4,13,WH-01
PO12526,SUP-001,Supplier A,AX-4312,2025-01-14T00:00:00Z,2025-01-25T00:00:00Z,148,110,11,38,WH-01
PO12527,SUP-001,Supplier A,BR-2208,2025-05-15T00:00:00Z,2025-05-25T00:00:00Z,51,33,10,18,WH-03
PO12528,SUP-003,Supplier C,ZX-9910,2024-05-13T00:00:00Z,2024-05-24T00:00:00Z,278,261,11,17,WH-01
PO12529,SUP-003,Supplier C,ZX-9910,2025-02-05T00:00:00Z,2025-02-09T00:00:00Z,189,161,4,28,WH-01
PO12530,SUP-002,Supplier B,MN-5544,2024-03-13T00:00:00Z,2024-03-20T00:00:00Z,319,308,7,11,WH-01
PO12531,SUP-001,Supplier A,BR-2208,2025-01-08T00:00:00Z,2025-01-11T00:00:00Z,386,355,3,31,WH-03
PO12532,SUP-002,Supplier B,ZX-9910,2025-02-18T00:00:00Z,2025-02-28T00:00:00Z,220,204,10,16,WH-01
PO12533,SUP-002,Supplier B,BR-2208,2025-06-14T00:00:00Z,2025-06-19T00:00:00Z,350,342,5,8,WH-03
PO12534,SUP-002,Supplier B,ZX-9910,2025-05-28T00:00:00Z,2025-05-29T00:00:00Z,149,132,1,17,WH-01
PO12535,SUP-003,Supplier C,CL-7781,2024-09-08T00:00:00Z,2024-09-17T00:00:00Z,111,83,9,28,WH-01
PO12536,SUP-003,Supplier C,MN-5544,2025-08-02T00:00:00Z,2025-08-04T00:00:00Z,192,187,2,5,WH-01
PO12537,SUP-001,Supplier A,ZX-9910,2024-12-05T00:00:00Z,2024-12-13T00:00:00Z,219,191,8,28,WH-01
PO12538,SUP-002,Supplier B,CL-7781,2026-02-04T00:00:00Z,2026-02-08T00:00:00Z,131,93,4,38,WH-01
PO12539,SUP-002,Supplier B,CL-7781,2025-10-02T00:00:00Z,2025-10-13T00:00:00Z,319,317,11,2,WH-01
PO12540,SUP-001,Supplier A,ZX-9910,2025-03-06T00:00:00Z,2025-03-09T00:00:00Z,163,126,3,37,WH-01
PO12541,SUP-003,Supplier C,AX-4312,2024-09-25T00:00:00Z,2024-10-05T00:00:00Z,259,240,10,19,WH-01
PO12542,SUP-002,Supplier B,CL-7781,2024-07-15T00:00:00Z,2024-07-25T00:00:00Z,161,137,10,24,WH-01
PO12543,SUP-002,Supplier B,CL-7781,2025-10-24T00:00:00Z,2025-11-02T00:00:00Z,245,232,9,13,WH-01
PO12544,SUP-003,Supplier C,AX-4312,2025-01-30T00:00:00Z,2025-01-31T00:00:00Z,141,105,1,36,WH-01
PO12545,SUP-001,Supplier A,CL-7781,2024-07-11T00:00:00Z,2024-07-19T00:00:00Z,349,316,8,33,WH-01
PO12546,SUP-003,Supplier C,CL-7781,2024-06-07T00:00:00Z,2024-06-12T00:00:00Z,118,88,5,30,WH-01
PO12547,SUP-003,Supplier C,MN-5544,2025-03-28T00:00:00Z,2025-04-06T00:00:00Z,283,252,9,31,WH-01
PO12548,SUP-002,Supplier B,ZX-9910,2025-12-24T00:00:00Z,2025-12-25T00:00:00Z,175,173,1,2,WH-01
PO12549,SUP-001,Supplier A,AX-4312,2024-10-26T00:00:00Z,2024-10-28T00:00:00Z,253,225,2,28,WH-01
PO12550,SUP-001,Supplier A,AX-4312,2024-10-21T00:00:00Z,2024-10-24T00:00:00Z,234,205,3,29,WH-01
PO12551,SUP-002,Supplier B,ZX-9910,2024-12-10T00:00:00Z,2024-12-19T00:00:00Z,111,109,9,2,WH-01
PO12552,SUP-003,Supplier C,AX-4312,2024-10-19T00:00:00Z,2024-10-23T00:00:00Z,74,62,4,12,WH-01
PO12553,SUP-001,Supplier A,AX-4312,2024-10-12T00:00:00Z,2024-10-19T00:00:00Z,349,315,7,34,WH-01
PO12554,SUP-003,Supplier C,ZX-9910,2025-03-23T00:00:00Z,2025-03-30T00:00:00Z,179,149,7,30,WH-01
PO12555,SUP-003,Supplier C,BR-2208,2025-11-14T00:00:00Z,2025-11-16T00:00:00Z,382,378,2,4,WH-03
PO12556,SUP-001,Supplier A,CL-7781,2025-05-25T00:00:00Z,2025-06-04T00:00:00Z,155,146,10,9,WH-01
PO12557,SUP-001,Supplier A,BR-2208,2024-11-17T00:00:00Z,2024-11-25T00:00:00Z,220,196,8,24,WH-03
PO12558,SUP-001,Supplier A,AX-4312,2025-03-14T00:00:00Z,2025-03-16T00:00:00Z,335,329,2,6,WH-01
PO12559,SUP-002,Supplier B,CL-7781,2024-09-20T00:00:00Z,2024-09-26T00:00:00Z,104,102,6,2,WH-01
PO12560,SUP-003,Supplier C,MN-5544,2024-10-23T00:00:00Z,2024-10-26T00:00:00Z,75,52,3,23,WH-01
PO12561,SUP-002,Supplier B,ZX-9910,2026-01-04T00:00:00Z,2026-01-09T00:00:00Z,247,236,5,11,WH-01
PO12562,SUP-003,Supplier C,AX-4312,2025-03-24T00:00:00Z,2025-03-25T00:00:00Z,60,22,1,38,WH-01
PO12563,SUP-002,Supplier B,MN-5544,2026-01-21T00:00:00Z,2026-01-23T00:00:00Z,195,175,2,20,WH-01
PO12564,SUP-002,Supplier B,MN-5544,2026-01-14T00:00:00Z,2026-01-18T00:00:00Z,153,132,4,21,WH-01
PO12565,SUP-003,Supplier C,CL-7781,2024-06-21T00:00:00Z,2024-06-26T00:00:00Z,236,207,5,29,WH-01
PO12566,SUP-001,Supplier A,ZX-9910,2024-07-19T00:00:00Z,2024-07-21T00:00:00Z,304,275,2,29,WH-01
PO12567,SUP-001,Supplier A,ZX-9910,2025-10-21T00:00:00Z,2025-10-29T00:00:00Z,147,139,8,8,WH-01
PO12568,SUP-001,Supplier A,BR-2208,2025-03-25T00:00:00Z,2025-03-28T00:00:00Z,325,286,3,39,WH-03
PO12569,SUP-001,Supplier A,AX-4312,2024-03-18T00:00:00Z,2024-03-27T00:00:00Z,324,320,9,4,WH-01
PO12570,SUP-002,Supplier B,BR-2208,2026-02-23T00:00:00Z,2026-03-06T00:00:00Z,256,249,11,7,WH-03
PO12571,SUP-001,Supplier A,ZX-9910,2026-01-28T00:00:00Z,2026-01-31T00:00:00Z,264,238,3,26,WH-01
PO12572,SUP-003,Supplier C,ZX-9910,2024-09-23T00:00:00Z,2024-10-01T00:00:00Z,75,49,8,26,WH-01
PO12573,SUP-003,Supplier C,CL-7781,2025-11-21T00:00:00Z,2025-11-24T00:00:00Z,219,191,3,28,WH-01
PO12574,SUP-003,Supplier C,ZX-9910,2024-09-28T00:00:00Z,2024-10-05T00:00:00Z,237,205,7,32,WH-01
PO12575,SUP-002,Supplier B,AX-4312,2024-05-29T00:00:00Z,2024-06-01T00:00:00Z,278,260,3,18,WH-01
PO12576,SUP-002,Supplier B,MN-5544,2025-02-15T00:00:00Z,2025-02-16T00:00:00Z,65,43,1,22,WH-01
PO12577,SUP-001,Supplier A,ZX-9910,2025-11-05T00:00:00Z,2025-11-12T00:00:00Z,75,44,7,31,WH-02
PO12578,SUP-002,Supplier B,MN-5544,2025-06-07T00:00:00Z,2025-06-15T00:00:00Z,182,155,8,27,WH-01
PO12579,SUP-001,Supplier A,BR-2208,2024-08-13T00:00:00Z,2024-08-18T00:00:00Z,226,201,5,25,WH-03
PO12580,SUP-003,Supplier C,CL-7781,2025-11-25T00:00:00Z,2025-11-30T00:00:00Z,71,57,5,14,WH-01
PO12581,SUP-003,Supplier C,BR-2208,2024-10-19T00:00:00Z,2024-10-20T00:00:00Z,156,134,1,22,WH-03
PO12582,SUP-003,Supplier C,MN-5544,2025-10-18T00:00:00Z,2025-10-19T00:00:00Z,284,267,1,17,WH-01
PO12583,SUP-001,Supplier A,BR-2208,2024-05-25T00:00:00Z,2024-05-27T00:00:00Z,166,137,2,29,WH-03
PO12584,SUP-003,Supplier C,BR-2208,2024-04-24T00:00:00Z,2024-05-04T00:00:00Z,193,181,10,12,WH-03
PO12585,SUP-003,Supplier C,CL-7781,2024-04-08T00:00:00Z,2024-04-15T00:00:00Z,203,203,7,0,WH-01
PO12586,SUP-001,Supplier A,CL-7781,2024-07-14T00:00:00Z,2024-07-15T00:00:00Z,183,146,1,37,WH-01
PO12587,SUP-003,Supplier C,BR-2208,2026-02-02T00:00:00Z,2026-02-12T00:00:00Z,265,248,10,17,WH-03
PO12588,SUP-002,Supplier B,MN-5544,2024-05-08T00:00:00Z,2024-05-19T00:00:00Z,121,94,11,27,WH-01
PO12589,SUP-003,Supplier C,ZX-9910,2024-04-03T00:00:00Z,2024-04-13T00:00:00Z,322,294,10,28,WH-01
PO12590,SUP-002,Supplier B,AX-4312,2025-05-29T00:00:00Z,2025-06-08T00:00:00Z,119,106,10,13,WH-01
PO12591,SUP-001,Supplier A,CL-7781,2024-08-05T00:00:00Z,2024-08-11T00:00:00Z,295,290,6,5,WH-01
PO12592,SUP-002,Supplier B,AX-4312,2025-01-05T00:00:00Z,2025-01-15T00:00:00Z,189,155,10,34,WH-01
PO12593,SUP-001,Supplier A,AX-4312,2024-05-16T00:00:00Z,2024-05-22T00:00:00Z,100,78,6,22,WH-01
PO12594,SUP-001,Supplier A,BR-2208,2025-09-02T00:00:00Z,2025-09-09T00:00:00Z,153,129,7,24,WH-03
PO12595,SUP-001,Supplier A,BR-2208,2024-10-08T00:00:00Z,2024-10-13T00:00:00Z,282,273,5,9,WH-03
PO12596,SUP-003,Supplier C,MN-5544,2025-07-25T00:00:00Z,2025-07-30T00:00:00Z,232,224,5,8,WH-01
PO12597,SUP-003,Supplier C,AX-4312,2025-10-13T00:00:00Z,2025-10-17T00:00:00Z,318,285,4,33,WH-01
PO12598,SUP-001,Supplier A,CL-7781,2025-10-04T00:00:00Z,2025-10-07T00:00:00Z,235,202,3,33,WH-01
PO12599,SUP-001,Supplier A,MN-5544,2025-05-11T00:00:00Z,2025-05-14T00:00:00Z,279,277,3,2,WH-01
PO12600,SUP-002,Supplier B,ZX-9910,2025-07-20T00:00:00Z,2025-07-30T00:00:00Z,169,164,10,5,WH-01
PO12601,SUP-001,Supplier A,AX-4312,2025-09-26T00:00:00Z,2025-10-03T00:00:00Z,241,223,7,18,WH-01
PO12602,SUP-003,Supplier C,ZX-9910,2025-02-27T00:00:00Z,2025-03-02T00:00:00Z,259,221,3,38,WH-01
PO12603,SUP-001,Supplier A,ZX-9910,2025-02-08T00:00:00Z,2025-02-17T00:00:00Z,182,180,9,2,WH-01
PO12604,SUP-002,Supplier B,MN-5544,2025-04-29T00:00:00Z,2025-05-10T00:00:00Z,170,141,11,29,WH-01
PO12605,SUP-001,Supplier A,CL-7781,2025-06-16T00:00:00Z,2025-06-20T00:00:00Z,178,152,4,26,WH-01
PO12606,SUP-001,Supplier A,MN-5544,2024-03-13T00:00:00Z,2024-03-15T00:00:00Z,61,49,2,12,WH-01
PO12607,SUP-001,Supplier A,AX-4312,2026-01-20T00:00:00Z,2026-01-29T00:00:00Z,179,143,9,36,WH-01
PO12608,SUP-001,Supplier A,AX-4312,2025-05-15T00:00:00Z,2025-05-23T00:00:00Z,148,127,8,21,WH-01
PO12609,SUP-003,Supplier C,CL-7781,2026-02-28T00:00:00Z,2026-03-04T00:00:00Z,188,160,4,28,WH-01
PO12610,SUP-002,Supplier B,AX-4312,2025-03-19T00:00:00Z,2025-03-22T00:00:00Z,192,162,3,30,WH-01
PO12611,SUP-002,Supplier B,BR-2208,2025-01-24T00:00:00Z,2025-02-03T00:00:00Z,348,333,10,15,WH-03
PO12612,SUP-003,Supplier C,AX-4312,2025-06-30T00:00:00Z,2025-07-10T00:00:00Z,241,210,10,31,WH-01
PO12613,SUP-001,Supplier A,MN-5544,2025-08-31T00:00:00Z,2025-09-03T00:00:00Z,307,284,3,23,WH-01
PO12614,SUP-002,Supplier B,CL-7781,2024-03-27T00:00:00Z,2024-04-03T00:00:00Z,371,334,7,37,WH-02
PO12615,SUP-001,Supplier A,AX-4312,2025-01-22T00:00:00Z,2025-01-25T00:00:00Z,281,256,3,25,WH-01
PO12616,SUP-002,Supplier B,MN-5544,2025-12-19T00:00:00Z,2025-12-22T00:00:00Z,383,359,3,24,WH-01
PO12617,SUP-003,Supplier C,BR-2208,2025-08-18T00:00:00Z,2025-08-19T00:00:00Z,372,347,1,25,WH-03
PO12618,SUP-002,Supplier B,ZX-9910,2025-01-09T00:00:00Z,2025-01-11T00:00:00Z,343,321,2,22,WH-01
PO12619,SUP-003,Supplier C,CL-7781,2024-08-20T00:00:00Z,2024-08-25T00:00:00Z,298,298,5,0,WH-01
PO12620,SUP-002,Supplier B,AX-4312,2024-10-07T00:00:00Z,2024-10-12T00:00:00Z,332,327,5,5,WH-01
PO12621,SUP-001,Supplier A,AX-4312,2024-04-03T00:00:00Z,2024-04-10T00:00:00Z,93,58,7,35,WH-01
PO12622,SUP-001,Supplier A,ZX-9910,2024-07-13T00:00:00Z,2024-07-14T00:00:00Z,176,137,1,39,WH-01
PO12623,SUP-001,Supplier A,CL-7781,2024-08-10T00:00:00Z,2024-08-20T00:00:00Z,293,291,10,2,WH-01
PO12624,SUP-002,Supplier B,ZX-9910,2025-05-29T00:00:00Z,2025-06-05T00:00:00Z,253,252,7,1,WH-01
PO12625,SUP-001,Supplier A,ZX-9910,2024-08-04T00:00:00Z,2024-08-12T00:00:00Z,351,330,8,21,WH-01
PO12626,SUP-001,Supplier A,ZX-9910,2024-05-15T00:00:00Z,2024-05-22T00:00:00Z,207,203,7,4,WH-01
PO12627,SUP-003,Supplier C,AX-4312,2025-11-02T00:00:00Z,2025-11-11T00:00:00Z,134,124,9,10,WH-01
PO12628,SUP-001,Supplier A,BR-2208,2026-02-05T00:00:00Z,2026-02-10T00:00:00Z,148,122,5,26,WH-03
PO12629,SUP-002,Supplier B,BR-2208,2024-10-23T00:00:00Z,2024-10-24T00:00:00Z,265,235,1,30,WH-03
PO12630,SUP-002,Supplier B,CL-7781,2025-04-20T00:00:00Z,2025-04-21T00:00:00Z,143,107,1,36,WH-01
PO12631,SUP-002,Supplier B,ZX-9910,2025-08-23T00:00:00Z,2025-08-26T00:00:00Z,269,239,3,30,WH-01
PO12632,SUP-003,Supplier C,AX-4312,2026-01-05T00:00:00Z,2026-01-16T00:00:00Z,392,391,11,1,WH-01
PO12633,SUP-003,Supplier C,CL-7781,2024-10-14T00:00:00Z,2024-10-22T00:00:00Z,154,128,8,26,WH-01
PO12634,SUP-001,Supplier A,CL-7781,2026-02-24T00:00:00Z,2026-02-27T00:00:00Z,51,13,3,38,WH-01
PO12635,SUP-002,Supplier B,AX-4312,2025-08-04T00:00:00Z,2025-08-09T00:00:00Z,70,66,5,4,WH-01
PO12636,SUP-002,Supplier B,AX-4312,2025-08-03T00:00:00Z,2025-08-07T00:00:00Z,390,362,4,28,WH-01
PO12637,SUP-002,Supplier B,AX-4312,2024-04-16T00:00:00Z,2024-04-20T00:00:00Z,304,267,4,37,WH-01
PO12638,SUP-003,Supplier C,MN-5544,2024-11-29T00:00:00Z,2024-12-03T00:00:00Z,74,73,4,1,WH-01
PO12639,SUP-002,Supplier B,AX-4312,2025-10-22T00:00:00Z,2025-10-31T00:00:00Z,75,70,9,5,WH-01
PO12640,SUP-003,Supplier C,BR-2208,2024-07-05T00:00:00Z,2024-07-14T00:00:00Z,372,340,9,32,WH-03
PO12641,SUP-001,Supplier A,MN-5544,2025-06-06T00:00:00Z,2025-06-07T00:00:00Z,356,352,1,4,WH-01
PO12642,SUP-001,Supplier A,ZX-9910,2024-06-10T00:00:00Z,2024-06-13T00:00:00Z,97,73,3,24,WH-01
PO12643,SUP-003,Supplier C,AX-4312,2024-04-27T00:00:00Z,2024-05-06T00:00:00Z,340,329,9,11,WH-01
PO12644,SUP-002,Supplier B,MN-5544,2024-10-14T00:00:00Z,2024-10-19T00:00:00Z,327,289,5,38,WH-01
PO12645,SUP-002,Supplier B,BR-2208,2026-01-07T00:00:00Z,2026-01-16T00:00:00Z,224,222,9,2,WH-03
PO12646,SUP-003,Supplier C,MN-5544,2024-12-20T00:00:00Z,2024-12-25T00:00:00Z,118,95,5,23,WH-01
PO12647,SUP-002,Supplier B,ZX-9910,2025-04-01T00:00:00Z,2025-04-09T00:00:00Z,295,263,8,32,WH-01
PO12648,SUP-001,Supplier A,ZX-9910,2025-10-05T00:00:00Z,2025-10-13T00:00:00Z,265,246,8,19,WH-01
PO12649,SUP-002,Supplier B,CL-7781,2024-05-29T00:00:00Z,2024-05-31T00:00:00Z,381,369,2,12,WH-01
PO12650,SUP-001,Supplier A,AX-4312,2024-10-24T00:00:00Z,2024-11-03T00:00:00Z,88,64,10,24,WH-01
PO12651,SUP-003,Supplier C,CL-7781,2024-11-20T00:00:00Z,2024-11-28T00:00:00Z,352,344,8,8,WH-01
PO12652,SUP-001,Supplier A,CL-7781,2024-04-11T00:00:00Z,2024-04-19T00:00:00Z,227,215,8,12,WH-01
PO12653,SUP-001,Supplier A,CL-7781,2025-06-02T00:00:00Z,2025-06-13T00:00:00Z,64,29,11,35,WH-01
PO12654,SUP-001,Supplier A,AX-4312,2024-03-01T00:00:00Z,2024-03-02T00:00:00Z,368,364,1,4,WH-01
PO12655,SUP-002,Supplier B,ZX-9910,2025-06-25T00:00:00Z,2025-07-01T00:00:00Z,257,248,6,9,WH-01
PO12656,SUP-002,Supplier B,MN-5544,2025-09-03T00:00:00Z,2025-09-11T00:00:00Z,354,337,8,17,WH-01
PO12657,SUP-003,Supplier C,AX-4312,2024-09-20T00:00:00Z,2024-09-27T00:00:00Z,53,28,7,25,WH-01
PO12658,SUP-001,Supplier A,ZX-9910,2025-03-02T00:00:00Z,2025-03-07T00:00:00Z,109,94,5,15,WH-01
PO12659,SUP-001,Supplier A,BR-2208,2024-03-27T00:00:00Z,2024-03-30T00:00:00Z,78,56,3,22,WH-03
PO12660,SUP-001,Supplier A,CL-7781,2025-08-22T00:00:00Z,2025-08-27T00:00:00Z,319,305,5,14,WH-01
PO12661,SUP-002,Supplier B,ZX-9910,2025-09-20T00:00:00Z,2025-09-21T00:00:00Z,338,314,1,24,WH-01
PO12662,SUP-001,Supplier A,MN-5544,2024-05-06T00:00:00Z,2024-05-11T00:00:00Z,328,312,5,16,WH-01
PO12663,SUP-001,Supplier A,MN-5544,2024-06-22T00:00:00Z,2024-07-02T00:00:00Z,142,123,10,19,WH-01
PO12664,SUP-003,Supplier C,BR-2208,2024-06-26T00:00:00Z,2024-06-29T00:00:00Z,230,192,3,38,WH-03
PO12665,SUP-003,Supplier C,AX-4312,2025-09-05T00:00:00Z,2025-09-13T00:00:00Z,126,109,8,17,WH-01
PO12666,SUP-003,Supplier C,AX-4312,2025-09-14T00:00:00Z,2025-09-21T00:00:00Z,287,255,7,32,WH-01
PO12667,SUP-003,Supplier C,AX-4312,2024-06-25T00:00:00Z,2024-07-02T00:00:00Z,67,59,7,8,WH-01
PO12668,SUP-002,Supplier B,CL-7781,2025-05-16T00:00:00Z,2025-05-17T00:00:00Z,238,222,1,16,WH-01
PO12669,SUP-001,Supplier A,MN-5544,2025-02-12T00:00:00Z,2025-02-15T00:00:00Z,268,263,3,5,WH-01
PO12670,SUP-003,Supplier C,AX-4312,2024-11-08T00:00:00Z,2024-11-11T00:00:00Z,169,133,3,36,WH-01
PO12671,SUP-001,Supplier A,BR-2208,2025-04-26T00:00:00Z,2025-04-28T00:00:00Z,133,109,2,24,WH-03
PO12672,SUP-003,Supplier C,CL-7781,2024-04-05T00:00:00Z,2024-04-09T00:00:00Z,379,370,4,9,WH-01
PO12673,SUP-002,Supplier B,ZX-9910,2025-03-22T00:00:00Z,2025-03-30T00:00:00Z,390,380,8,10,WH-01
PO12674,SUP-001,Supplier A,ZX-9910,2024-08-15T00:00:00Z,2024-08-26T00:00:00Z,267,238,11,29,WH-01
PO12675,SUP-001,Supplier A,AX-4312,2025-12-07T00:00:00Z,2025-12-08T00:00:00Z,129,123,1,6,WH-01
PO12676,SUP-001,Supplier A,CL-7781,2026-02-05T00:00:00Z,2026-02-08T00:00:00Z,65,26,3,39,WH-01
PO12677,SUP-001,Supplier A,CL-7781,2025-09-15T00:00:00Z,2025-09-18T00:00:00Z,290,270,3,20,WH-01
PO12678,SUP-002,Supplier B,MN-5544,2025-12-30T00:00:00Z,2026-01-01T00:00:00Z,277,261,2,16,WH-01
PO12679,SUP-003,Supplier C,CL-7781,2024-10-27T00:00:00Z,2024-11-05T00:00:00Z,183,160,9,23,WH-01
PO12680,SUP-003,Supplier C,ZX-9910,2025-07-10T00:00:00Z,2025-07-21T00:00:00Z,202,201,11,1,WH-01
PO12681,SUP-003,Supplier C,BR-2208,2024-04-03T00:00:00Z,2024-04-12T00:00:00Z,141,104,9,37,WH-03
PO12682,SUP-003,Supplier C,CL-7781,2025-07-14T00:00:00Z,2025-07-17T00:00:00Z,152,120,3,32,WH-01
PO12683,SUP-003,Supplier C,AX-4312,2025-03-09T00:00:00Z,2025-03-16T00:00:00Z,306,270,7,36,WH-01
PO12684,SUP-003,Supplier C,AX-4312,2024-11-08T00:00:00Z,2024-11-14T00:00:00Z,350,317,6,33,WH-01
PO12685,SUP-003,Supplier C,AX-4312,2024-08-02T00:00:00Z,2024-08-12T00:00:00Z,170,157,10,13,WH-01
PO12686,SUP-003,Supplier C,AX-4312,2025-01-08T00:00:00Z,2025-01-18T00:00:00Z,231,225,10,6,WH-01
PO12687,SUP-003,Supplier C,ZX-9910,2025-04-16T00:00:00Z,2025-04-26T00:00:00Z,80,57,10,23,WH-01
PO12688,SUP-001,Supplier A,BR-2208,2025-08-21T00:00:00Z,2025-09-01T00:00:00Z,334,303,11,31,WH-03
PO12689,SUP-003,Supplier C,AX-4312,2025-06-02T00:00:00Z,2025-06-03T00:00:00Z,281,246,1,35,WH-01
PO12690,SUP-002,Supplier B,AX-4312,2024-11-09T00:00:00Z,2024-11-19T00:00:00Z,73,47,10,26,WH-01
PO12691,SUP-003,Supplier C,CL-7781,2024-12-25T00:00:00Z,2025-01-03T00:00:00Z,236,205,9,31,WH-01
PO12692,SUP-003,Supplier C,CL-7781,2026-02-15T00:00:00Z,2026-02-19T00:00:00Z,387,370,4,17,WH-01
PO12693,SUP-002,Supplier B,CL-7781,2025-08-26T00:00:00Z,2025-08-31T00:00:00Z,331,323,5,8,WH-01
PO12694,SUP-002,Supplier B,ZX-9910,2025-03-16T00:00:00Z,2025-03-19T00:00:00Z,369,362,3,7,WH-01
PO12695,SUP-003,Supplier C,AX-4312,2025-08-13T00:00:00Z,2025-08-17T00:00:00Z,231,210,4,21,WH-01
PO12696,SUP-002,Supplier B,MN-5544,2024-10-28T00:00:00Z,2024-10-31T00:00:00Z,102,75,3,27,WH-01
PO12697,SUP-003,Supplier C,BR-2208,2025-12-11T00:00:00Z,2025-12-14T00:00:00Z,284,274,3,10,WH-03
PO12698,SUP-003,Supplier C,MN-5544,2024-04-21T00:00:00Z,2024-04-22T00:00:00Z,149,120,1,29,WH-01
PO12699,SUP-003,Supplier C,CL-7781,2024-09-22T00:00:00Z,2024-09-29T00:00:00Z,64,34,7,30,WH-01
PO12700,SUP-002,Supplier B,AX-4312,2026-01-06T00:00:00Z,2026-01-17T00:00:00Z,150,114,11,36,WH-01
PO12701,SUP-002,Supplier B,MN-5544,2024-10-23T00:00:00Z,2024-10-25T00:00:00Z,156,131,2,25,WH-01
PO12702,SUP-001,Supplier A,CL-7781,2024-06-13T00:00:00Z,2024-06-15T00:00:00Z,133,119,2,14,WH-01
